Panel,Data_Type,Source_Category,Plot_Order,Radius_m,Emission_Composition_Value,Emission_Composition_Percent,Distance_Bin_Left_m,Distance_Bin_Right_m,Distance_Bin_Center_m,Frequency,KDE_X_m,KDE_Density,Spearman_R,Mean_Spatial_Validation_R2,Baseline_R2,Peak_Radius_m,Metric_Name,Metric_Value,Panel_Description,Notes
d,r2_curve,Industrial Source,3,110.0,,,,,,,,,,0.5872770350098632,0.5875,3400.0,mean_spatial_validation_r2,0.5872770350098632,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,120.0,,,,,,,,,,0.6004274020825683,0.5875,3400.0,mean_spatial_validation_r2,0.6004274020825683,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,130.0,,,,,,,,,,0.6001555529554107,0.5875,3400.0,mean_spatial_validation_r2,0.6001555529554107,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,140.0,,,,,,,,,,0.6010978602849268,0.5875,3400.0,mean_spatial_validation_r2,0.6010978602849268,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,150.0,,,,,,,,,,0.597076176479731,0.5875,3400.0,mean_spatial_validation_r2,0.597076176479731,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,160.0,,,,,,,,,,0.5892203235096464,0.5875,3400.0,mean_spatial_validation_r2,0.5892203235096464,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,170.0,,,,,,,,,,0.5922388281806712,0.5875,3400.0,mean_spatial_validation_r2,0.5922388281806712,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,180.0,,,,,,,,,,0.6023336533803418,0.5875,3400.0,mean_spatial_validation_r2,0.6023336533803418,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,190.0,,,,,,,,,,0.5996464566681083,0.5875,3400.0,mean_spatial_validation_r2,0.5996464566681083,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,200.0,,,,,,,,,,0.6014010035608452,0.5875,3400.0,mean_spatial_validation_r2,0.6014010035608452,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,220.0,,,,,,,,,,0.585861275097347,0.5875,3400.0,mean_spatial_validation_r2,0.585861275097347,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,240.0,,,,,,,,,,0.5901011853046759,0.5875,3400.0,mean_spatial_validation_r2,0.5901011853046759,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,260.0,,,,,,,,,,0.6032401300399924,0.5875,3400.0,mean_spatial_validation_r2,0.6032401300399924,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,280.0,,,,,,,,,,0.6234515191904453,0.5875,3400.0,mean_spatial_validation_r2,0.6234515191904453,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,300.0,,,,,,,,,,0.6239468626936432,0.5875,3400.0,mean_spatial_validation_r2,0.6239468626936432,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,320.0,,,,,,,,,,0.6055146804805054,0.5875,3400.0,mean_spatial_validation_r2,0.6055146804805054,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,340.0,,,,,,,,,,0.5966411701490987,0.5875,3400.0,mean_spatial_validation_r2,0.5966411701490987,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,360.0,,,,,,,,,,0.6013806796318446,0.5875,3400.0,mean_spatial_validation_r2,0.6013806796318446,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,380.0,,,,,,,,,,0.5950019203458329,0.5875,3400.0,mean_spatial_validation_r2,0.5950019203458329,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,400.0,,,,,,,,,,0.5878268310249907,0.5875,3400.0,mean_spatial_validation_r2,0.5878268310249907,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,420.0,,,,,,,,,,0.587930379348695,0.5875,3400.0,mean_spatial_validation_r2,0.587930379348695,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,440.0,,,,,,,,,,0.5943536745077956,0.5875,3400.0,mean_spatial_validation_r2,0.5943536745077956,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,460.0,,,,,,,,,,0.6000487069160844,0.5875,3400.0,mean_spatial_validation_r2,0.6000487069160844,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,480.0,,,,,,,,,,0.6172755100445185,0.5875,3400.0,mean_spatial_validation_r2,0.6172755100445185,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,500.0,,,,,,,,,,0.6215333692385344,0.5875,3400.0,mean_spatial_validation_r2,0.6215333692385344,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,550.0,,,,,,,,,,0.6244578209752469,0.5875,3400.0,mean_spatial_validation_r2,0.6244578209752469,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,600.0,,,,,,,,,,0.6087279992844199,0.5875,3400.0,mean_spatial_validation_r2,0.6087279992844199,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,650.0,,,,,,,,,,0.6264489898767589,0.5875,3400.0,mean_spatial_validation_r2,0.6264489898767589,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,700.0,,,,,,,,,,0.6258166104995017,0.5875,3400.0,mean_spatial_validation_r2,0.6258166104995017,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,750.0,,,,,,,,,,0.6259844321977643,0.5875,3400.0,mean_spatial_validation_r2,0.6259844321977643,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,800.0,,,,,,,,,,0.624257268081539,0.5875,3400.0,mean_spatial_validation_r2,0.624257268081539,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,850.0,,,,,,,,,,0.6222243587856209,0.5875,3400.0,mean_spatial_validation_r2,0.6222243587856209,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,900.0,,,,,,,,,,0.6226534164937207,0.5875,3400.0,mean_spatial_validation_r2,0.6226534164937207,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,950.0,,,,,,,,,,0.6227686998353703,0.5875,3400.0,mean_spatial_validation_r2,0.6227686998353703,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,1000.0,,,,,,,,,,0.624075445145246,0.5875,3400.0,mean_spatial_validation_r2,0.624075445145246,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,1050.0,,,,,,,,,,0.6261462657791833,0.5875,3400.0,mean_spatial_validation_r2,0.6261462657791833,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,1100.0,,,,,,,,,,0.6267135665465746,0.5875,3400.0,mean_spatial_validation_r2,0.6267135665465746,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,1150.0,,,,,,,,,,0.6250361614013592,0.5875,3400.0,mean_spatial_validation_r2,0.6250361614013592,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,1200.0,,,,,,,,,,0.6248528077457998,0.5875,3400.0,mean_spatial_validation_r2,0.6248528077457998,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,1250.0,,,,,,,,,,0.6267675884015078,0.5875,3400.0,mean_spatial_validation_r2,0.6267675884015078,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,1300.0,,,,,,,,,,0.626859563134276,0.5875,3400.0,mean_spatial_validation_r2,0.626859563134276,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,1350.0,,,,,,,,,,0.6267699421155281,0.5875,3400.0,mean_spatial_validation_r2,0.6267699421155281,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,1400.0,,,,,,,,,,0.6253951402677305,0.5875,3400.0,mean_spatial_validation_r2,0.6253951402677305,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,1450.0,,,,,,,,,,0.6253240051943207,0.5875,3400.0,mean_spatial_validation_r2,0.6253240051943207,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,1500.0,,,,,,,,,,0.6255436046596555,0.5875,3400.0,mean_spatial_validation_r2,0.6255436046596555,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,1600.0,,,,,,,,,,0.6257823534476564,0.5875,3400.0,mean_spatial_validation_r2,0.6257823534476564,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,1800.0,,,,,,,,,,0.6263523941018975,0.5875,3400.0,mean_spatial_validation_r2,0.6263523941018975,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,2000.0,,,,,,,,,,0.6274025970027026,0.5875,3400.0,mean_spatial_validation_r2,0.6274025970027026,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,2200.0,,,,,,,,,,0.6278144140423741,0.5875,3400.0,mean_spatial_validation_r2,0.6278144140423741,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,2400.0,,,,,,,,,,0.6278471701859887,0.5875,3400.0,mean_spatial_validation_r2,0.6278471701859887,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,2600.0,,,,,,,,,,0.6279221204221213,0.5875,3400.0,mean_spatial_validation_r2,0.6279221204221213,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,2800.0,,,,,,,,,,0.6276980978601849,0.5875,3400.0,mean_spatial_validation_r2,0.6276980978601849,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,3000.0,,,,,,,,,,0.6278540508481425,0.5875,3400.0,mean_spatial_validation_r2,0.6278540508481425,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,3200.0,,,,,,,,,,0.6276670122722177,0.5875,3400.0,mean_spatial_validation_r2,0.6276670122722177,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,3400.0,,,,,,,,,,0.6280387415663078,0.5875,3400.0,mean_spatial_validation_r2,0.6280387415663078,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,3600.0,,,,,,,,,,0.628015834227132,0.5875,3400.0,mean_spatial_validation_r2,0.628015834227132,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,3800.0,,,,,,,,,,0.628015834227132,0.5875,3400.0,mean_spatial_validation_r2,0.628015834227132,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,4000.0,,,,,,,,,,0.628015834227132,0.5875,3400.0,mean_spatial_validation_r2,0.628015834227132,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,4200.0,,,,,,,,,,0.628015834227132,0.5875,3400.0,mean_spatial_validation_r2,0.628015834227132,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
d,r2_curve,Industrial Source,3,4400.0,,,,,,,,,,0.628015834227132,0.5875,3400.0,mean_spatial_validation_r2,0.628015834227132,Five-fold mean spatial validation R2 across source-specific buffer radii.,Peak_Radius_m is repeated for all R2 curve rows of the source category.
